src	tgt	src_lang	tgt_lang	tag	source_file
boff	caisse	en	fr	homophone	en_fr_homophones_iterative.csv
tese	cite	en	fr	homophone	en_fr_homophones_iterative.csv
says	scindent	en	fr	homophone	en_fr_homophones_iterative.csv
mott	mecs	en	fr	homophone	en_fr_homophones_iterative.csv
says	fonces	en	fr	homophone	en_fr_homophones_iterative.csv
paup	tombent	en	fr	homophone	en_fr_homophones_iterative.csv
fob	cette	en	fr	homophone	en_fr_homophones_iterative.csv
mott	nefs	en	fr	homophone	en_fr_homophones_iterative.csv
tete	notes	en	fr	homophone	en_fr_homophones_iterative.csv
keeffe	tisse	en	fr	homophone	en_fr_homophones_iterative.csv
saud	faîte	en	fr	homophone	en_fr_homophones_iterative.csv
daw	cents	en	fr	homophone	en_fr_homophones_iterative.csv
tete	coke	en	fr	homophone	en_fr_homophones_iterative.csv
booed	cousent	en	fr	homophone	en_fr_homophones_iterative.csv
vought	cèdes	en	fr	homophone	en_fr_homophones_iterative.csv
koo	nous	en	fr	homophone	en_fr_homophones_iterative.csv
taut	tinssent	en	fr	homophone	en_fr_homophones_iterative.csv
tweed	quittent	en	fr	homophone	en_fr_homophones_iterative.csv
taut	nymphes	en	fr	homophone	en_fr_homophones_iterative.csv
cep	sec	en	fr	homophone	en_fr_homophones_iterative.csv
taut	vinssent	en	fr	homophone	en_fr_homophones_iterative.csv
noss	pende	en	fr	homophone	en_fr_homophones_iterative.csv
baugh	quand	en	fr	homophone	en_fr_homophones_iterative.csv
zepp	tètent	en	fr	homophone	en_fr_homophones_iterative.csv
mess	motte	en	fr	homophone	en_fr_homophones_iterative.csv
kopp	pentes	en	fr	homophone	en_fr_homophones_iterative.csv
peas	tite	en	fr	homophone	en_fr_homophones_iterative.csv
staup	stockent	en	fr	homophone	en_fr_homophones_iterative.csv
bec	toc	en	fr	homophone	en_fr_homophones_iterative.csv
tech	bec	en	fr	homophone	en_fr_homophones_iterative.csv
moch	moque	en	fr	homophone	en_fr_homophones_iterative.csv
veen	dîmes	en	fr	homophone	en_fr_homophones_iterative.csv
meck	notent	en	fr	homophone	en_fr_homophones_iterative.csv
cop	quinte	en	fr	homophone	en_fr_homophones_iterative.csv
baack	bec	en	fr	homophone	en_fr_homophones_iterative.csv
doss	ventes	en	fr	homophone	en_fr_homophones_iterative.csv
sought	tentes	en	fr	homophone	en_fr_homophones_iterative.csv
voght	phoques	en	fr	homophone	en_fr_homophones_iterative.csv
pooch	touts	en	fr	homophone	en_fr_homophones_iterative.csv
baade	tètent	en	fr	homophone	en_fr_homophones_iterative.csv
venne	fob	en	fr	homophone	en_fr_homophones_iterative.csv
sot	socs	en	fr	homophone	en_fr_homophones_iterative.csv
benne	teck	en	fr	homophone	en_fr_homophones_iterative.csv
shew	jougs	en	fr	homophone	en_fr_homophones_iterative.csv
faught	tinsses	en	fr	homophone	en_fr_homophones_iterative.csv
wed	tente	en	fr	homophone	en_fr_homophones_iterative.csv
tet	pop	en	fr	homophone	en_fr_homophones_iterative.csv
debt	vote	en	fr	homophone	en_fr_homophones_iterative.csv
faught	seine	en	fr	homophone	en_fr_homophones_iterative.csv
daun	scènes	en	fr	homophone	en_fr_homophones_iterative.csv
meck	menthe	en	fr	homophone	en_fr_homophones_iterative.csv
bess	bof	en	fr	homophone	en_fr_homophones_iterative.csv
ti	dis	en	fr	homophone	en_fr_homophones_iterative.csv
ba	quant	en	fr	homophone	en_fr_homophones_iterative.csv
bett	pope	en	fr	homophone	en_fr_homophones_iterative.csv
beef	kifs	en	fr	homophone	en_fr_homophones_iterative.csv
snee	skis	en	fr	homophone	en_fr_homophones_iterative.csv
pett	tinsse	en	fr	homophone	en_fr_homophones_iterative.csv
besch	poches	en	fr	homophone	en_fr_homophones_iterative.csv
fess	tante	en	fr	homophone	en_fr_homophones_iterative.csv
baud	teintent	en	fr	homophone	en_fr_homophones_iterative.csv
tech	pompent	en	fr	homophone	en_fr_homophones_iterative.csv
beene	tique	en	fr	homophone	en_fr_homophones_iterative.csv
tod	pincent	en	fr	homophone	en_fr_homophones_iterative.csv
teet	bise	en	fr	homophone	en_fr_homophones_iterative.csv
faught	foc	en	fr	homophone	en_fr_homophones_iterative.csv
shen	cheiks	en	fr	homophone	en_fr_homophones_iterative.csv
deet	vine	en	fr	homophone	en_fr_homophones_iterative.csv
cousy	coutil	en	fr	homophone	en_fr_homophones_iterative.csv
coss	bondes	en	fr	homophone	en_fr_homophones_iterative.csv
bach	tiennent	en	fr	homophone	en_fr_homophones_iterative.csv
bee	pis	en	fr	homophone	en_fr_homophones_iterative.csv
saez	disses	en	fr	homophone	en_fr_homophones_iterative.csv
fehn	tank	en	fr	homophone	en_fr_homophones_iterative.csv
fenn	fontes	en	fr	homophone	en_fr_homophones_iterative.csv
shoo	jougs	en	fr	homophone	en_fr_homophones_iterative.csv
douwe	fous	en	fr	homophone	en_fr_homophones_iterative.csv
saez	visent	en	fr	homophone	en_fr_homophones_iterative.csv
vous	sou	en	fr	homophone	en_fr_homophones_iterative.csv
todd	tente	en	fr	homophone	en_fr_homophones_iterative.csv
baek	pompe	en	fr	homophone	en_fr_homophones_iterative.csv
bean	nippent	en	fr	homophone	en_fr_homophones_iterative.csv
tess	fesse	en	fr	homophone	en_fr_homophones_iterative.csv
nott	pênes	en	fr	homophone	en_fr_homophones_iterative.csv
taught	bangs	en	fr	homophone	en_fr_homophones_iterative.csv
beek	kits	en	fr	homophone	en_fr_homophones_iterative.csv
boff	quinte	en	fr	homophone	en_fr_homophones_iterative.csv
top	socques	en	fr	homophone	en_fr_homophones_iterative.csv
tock	fonte	en	fr	homophone	en_fr_homophones_iterative.csv
not	bettes	en	fr	homophone	en_fr_homophones_iterative.csv
neff	bettes	en	fr	homophone	en_fr_homophones_iterative.csv
cos	tinte	en	fr	homophone	en_fr_homophones_iterative.csv
knous	caisses	en	fr	homophone	en_fr_homophones_iterative.csv
dah	fonts	en	fr	homophone	en_fr_homophones_iterative.csv
biehn	pipes	en	fr	homophone	en_fr_homophones_iterative.csv
boss'	nonce	en	fr	homophone	en_fr_homophones_iterative.csv
toot	voûtes	en	fr	homophone	en_fr_homophones_iterative.csv
sec	saines	en	fr	homophone	en_fr_homophones_iterative.csv
sioux	tout	en	fr	homophone	en_fr_homophones_iterative.csv
taught	cosses	en	fr	homophone	en_fr_homophones_iterative.csv
mok	mentent	en	fr	homophone	en_fr_homophones_iterative.csv
paup	tantes	en	fr	homophone	en_fr_homophones_iterative.csv
dee's	vite	en	fr	homophone	en_fr_homophones_iterative.csv
khoo	pouls	en	fr	homophone	en_fr_homophones_iterative.csv
fette	toquent	en	fr	homophone	en_fr_homophones_iterative.csv
motte	nymphes	en	fr	homophone	en_fr_homophones_iterative.csv
ku	nous	en	fr	homophone	en_fr_homophones_iterative.csv
baus	bosse	en	fr	homophone	en_fr_homophones_iterative.csv
sot	tentes	en	fr	homophone	en_fr_homophones_iterative.csv
scene	types	en	fr	homophone	en_fr_homophones_iterative.csv
fett	sept	en	fr	homophone	en_fr_homophones_iterative.csv
potty	nantie	en	fr	homophone	en_fr_homophones_iterative.csv
toote	pouffe	en	fr	homophone	en_fr_homophones_iterative.csv
net	pos	en	fr	homophone	en_fr_homophones_iterative.csv
ott	tchèques	en	fr	homophone	en_fr_homophones_iterative.csv
notte	mainte	en	fr	homophone	en_fr_homophones_iterative.csv
set	tienne	en	fr	homophone	en_fr_homophones_iterative.csv
kneip	tiquent	en	fr	homophone	en_fr_homophones_iterative.csv
baun	tanks	en	fr	homophone	en_fr_homophones_iterative.csv
tock	bottent	en	fr	homophone	en_fr_homophones_iterative.csv
zoo	doues	en	fr	homophone	en_fr_homophones_iterative.csv
tec	wok	en	fr	homophone	en_fr_homophones_iterative.csv
faught	scènes	en	fr	homophone	en_fr_homophones_iterative.csv
pos	botes	en	fr	homophone	en_fr_homophones_iterative.csv
zepp	toc	en	fr	homophone	en_fr_homophones_iterative.csv
tess	ceinte	en	fr	homophone	en_fr_homophones_iterative.csv
pez	pende	en	fr	homophone	en_fr_homophones_iterative.csv
shop	chaînent	en	fr	homophone	en_fr_homophones_iterative.csv
fette	fesse	en	fr	homophone	en_fr_homophones_iterative.csv
pett	note	en	fr	homophone	en_fr_homophones_iterative.csv
voght	tienne	en	fr	homophone	en_fr_homophones_iterative.csv
tese	bise	en	fr	homophone	en_fr_homophones_iterative.csv
vette	foncent	en	fr	homophone	en_fr_homophones_iterative.csv
kniep	bit	en	fr	homophone	en_fr_homophones_iterative.csv
venn	tombes	en	fr	homophone	en_fr_homophones_iterative.csv
tek	tank	en	fr	homophone	en_fr_homophones_iterative.csv
sought	fontes	en	fr	homophone	en_fr_homophones_iterative.csv
ed	s	en	fr	homophone	en_fr_homophones_iterative.csv
veen	seine	en	fr	homophone	en_fr_homophones_iterative.csv
cb	finît	en	fr	homophone	en_fr_homophones_iterative.csv
topp	teintent	en	fr	homophone	en_fr_homophones_iterative.csv
tet	campent	en	fr	homophone	en_fr_homophones_iterative.csv
pesch	cochent	en	fr	homophone	en_fr_homophones_iterative.csv
stepp	stockent	en	fr	homophone	en_fr_homophones_iterative.csv
kah	noms	en	fr	homophone	en_fr_homophones_iterative.csv
tock	campe	en	fr	homophone	en_fr_homophones_iterative.csv
peace	pive	en	fr	homophone	en_fr_homophones_iterative.csv
knauss	cosses	en	fr	homophone	en_fr_homophones_iterative.csv
walke	tètent	en	fr	homophone	en_fr_homophones_iterative.csv
v	se	en	fr	homophone	en_fr_homophones_iterative.csv
balks	bectent	en	fr	homophone	en_fr_homophones_iterative.csv
sheek	djinns	en	fr	homophone	en_fr_homophones_iterative.csv
tet	fessent	en	fr	homophone	en_fr_homophones_iterative.csv
set	sotte	en	fr	homophone	en_fr_homophones_iterative.csv
kess	pondent	en	fr	homophone	en_fr_homophones_iterative.csv
pott	tinte	en	fr	homophone	en_fr_homophones_iterative.csv
notte	mince	en	fr	homophone	en_fr_homophones_iterative.csv
cech	votes	en	fr	homophone	en_fr_homophones_iterative.csv
besse	note	en	fr	homophone	en_fr_homophones_iterative.csv
ca	bon	en	fr	homophone	en_fr_homophones_iterative.csv
boch	tinte	en	fr	homophone	en_fr_homophones_iterative.csv
knott	cosses	en	fr	homophone	en_fr_homophones_iterative.csv
teck	pompent	en	fr	homophone	en_fr_homophones_iterative.csv
kee	pis	en	fr	homophone	en_fr_homophones_iterative.csv
bet	tètes	en	fr	homophone	en_fr_homophones_iterative.csv
nett	monte	en	fr	homophone	en_fr_homophones_iterative.csv
vien	dîmes	en	fr	homophone	en_fr_homophones_iterative.csv
taught	bandent	en	fr	homophone	en_fr_homophones_iterative.csv
nott	bonne	en	fr	homophone	en_fr_homophones_iterative.csv
teat	bique	en	fr	homophone	en_fr_homophones_iterative.csv
taught	peinent	en	fr	homophone	en_fr_homophones_iterative.csv
pesce	nefs	en	fr	homophone	en_fr_homophones_iterative.csv
cop	peinte	en	fr	homophone	en_fr_homophones_iterative.csv
besse	bosses	en	fr	homophone	en_fr_homophones_iterative.csv
pom	bennes	en	fr	homophone	en_fr_homophones_iterative.csv
sheikh	chipe	en	fr	homophone	en_fr_homophones_iterative.csv
beane	bip	en	fr	homophone	en_fr_homophones_iterative.csv
falk	vente	en	fr	homophone	en_fr_homophones_iterative.csv
bea	nies	en	fr	homophone	en_fr_homophones_iterative.csv
duh	son	en	fr	homophone	en_fr_homophones_iterative.csv
daum	tiennent	en	fr	homophone	en_fr_homophones_iterative.csv
pom	bonn	en	fr	homophone	en_fr_homophones_iterative.csv
daas	saintes	en	fr	homophone	en_fr_homophones_iterative.csv
mette	nets	en	fr	homophone	en_fr_homophones_iterative.csv
knot	bonnes	en	fr	homophone	en_fr_homophones_iterative.csv
wedd	fessent	en	fr	homophone	en_fr_homophones_iterative.csv
faught	sec	en	fr	homophone	en_fr_homophones_iterative.csv
talk	coq	en	fr	homophone	en_fr_homophones_iterative.csv
teat	bip	en	fr	homophone	en_fr_homophones_iterative.csv
nott	bonnes	en	fr	homophone	en_fr_homophones_iterative.csv
cep	sept	en	fr	homophone	en_fr_homophones_iterative.csv
knot	panse	en	fr	homophone	en_fr_homophones_iterative.csv
yen	entes	en	fr	homophone	en_fr_homophones_iterative.csv
net	noce	en	fr	homophone	en_fr_homophones_iterative.csv
sepp	ceintes	en	fr	homophone	en_fr_homophones_iterative.csv
te	fient	en	fr	homophone	en_fr_homophones_iterative.csv
tock	ventes	en	fr	homophone	en_fr_homophones_iterative.csv
deet	vise	en	fr	homophone	en_fr_homophones_iterative.csv
nott	panse	en	fr	homophone	en_fr_homophones_iterative.csv
saas	cède	en	fr	homophone	en_fr_homophones_iterative.csv
mott	maintes	en	fr	homophone	en_fr_homophones_iterative.csv
notte	note	en	fr	homophone	en_fr_homophones_iterative.csv
nott	mettent	en	fr	homophone	en_fr_homophones_iterative.csv
penh	bote	en	fr	homophone	en_fr_homophones_iterative.csv
says	tètes	en	fr	homophone	en_fr_homophones_iterative.csv
bess	caisses	en	fr	homophone	en_fr_homophones_iterative.csv
pot	boss	en	fr	homophone	en_fr_homophones_iterative.csv
behne	tienne	en	fr	homophone	en_fr_homophones_iterative.csv
bot	pendes	en	fr	homophone	en_fr_homophones_iterative.csv
sot	fontes	en	fr	homophone	en_fr_homophones_iterative.csv
beck	bêtes	en	fr	homophone	en_fr_homophones_iterative.csv
bes	bitte	en	fr	homophone	en_fr_homophones_iterative.csv
pawed	pensent	en	fr	homophone	en_fr_homophones_iterative.csv
nott	coques	en	fr	homophone	en_fr_homophones_iterative.csv
koos	toute	en	fr	homophone	en_fr_homophones_iterative.csv
sikh	sites	en	fr	homophone	en_fr_homophones_iterative.csv
not	cakes	en	fr	homophone	en_fr_homophones_iterative.csv
bot	tintent	en	fr	homophone	en_fr_homophones_iterative.csv
doo	fous	en	fr	homophone	en_fr_homophones_iterative.csv
fie	de	en	fr	homophone	en_fr_homophones_iterative.csv
falk	vantes	en	fr	homophone	en_fr_homophones_iterative.csv
knauss	bandent	en	fr	homophone	en_fr_homophones_iterative.csv
notte	bosses	en	fr	homophone	en_fr_homophones_iterative.csv
net	teintes	en	fr	homophone	en_fr_homophones_iterative.csv
daas	fèces	en	fr	homophone	en_fr_homophones_iterative.csv
mech	mante	en	fr	homophone	en_fr_homophones_iterative.csv
ke	nom	en	fr	homophone	en_fr_homophones_iterative.csv
ta	sent	en	fr	homophone	en_fr_homophones_iterative.csv
pot	noces	en	fr	homophone	en_fr_homophones_iterative.csv
boff	peinte	en	fr	homophone	en_fr_homophones_iterative.csv
zepp	tonte	en	fr	homophone	en_fr_homophones_iterative.csv
to	nous	en	fr	homophone	en_fr_homophones_iterative.csv
taube	banque	en	fr	homophone	en_fr_homophones_iterative.csv
naught	pênes	en	fr	homophone	en_fr_homophones_iterative.csv
teet	bittent	en	fr	homophone	en_fr_homophones_iterative.csv
mess	noce	en	fr	homophone	en_fr_homophones_iterative.csv
saud	danses	en	fr	homophone	en_fr_homophones_iterative.csv
steppe	steaks	en	fr	homophone	en_fr_homophones_iterative.csv
czech	hyène	en	fr	homophone	en_fr_homophones_iterative.csv
too	soûls	en	fr	homophone	en_fr_homophones_iterative.csv
taube	sept	en	fr	homophone	en_fr_homophones_iterative.csv
tod	pos	en	fr	homophone	en_fr_homophones_iterative.csv
sees	six	en	fr	homophone	en_fr_homophones_iterative.csv
set	vaine	en	fr	homophone	en_fr_homophones_iterative.csv
tien	soc	en	fr	homophone	en_fr_homophones_iterative.csv
bot	quêtent	en	fr	homophone	en_fr_homophones_iterative.csv
pos	pendes	en	fr	homophone	en_fr_homophones_iterative.csv
fought	saines	en	fr	homophone	en_fr_homophones_iterative.csv
aase	indes	en	fr	homophone	en_fr_homophones_iterative.csv
seck	socs	en	fr	homophone	en_fr_homophones_iterative.csv
top	sets	en	fr	homophone	en_fr_homophones_iterative.csv
tot	fende	en	fr	homophone	en_fr_homophones_iterative.csv
seen	vite	en	fr	homophone	en_fr_homophones_iterative.csv
et	ève	en	fr	homophone	en_fr_homophones_iterative.csv
saas	tonte	en	fr	homophone	en_fr_homophones_iterative.csv
talk	pètes	en	fr	homophone	en_fr_homophones_iterative.csv
bede	bite	en	fr	homophone	en_fr_homophones_iterative.csv
paup	tecks	en	fr	homophone	en_fr_homophones_iterative.csv
walke	toc	en	fr	homophone	en_fr_homophones_iterative.csv
benn	tienne	en	fr	homophone	en_fr_homophones_iterative.csv
peay	bis	en	fr	homophone	en_fr_homophones_iterative.csv
daun	teinte	en	fr	homophone	en_fr_homophones_iterative.csv
daas	fesses	en	fr	homophone	en_fr_homophones_iterative.csv
teck	pintent	en	fr	homophone	en_fr_homophones_iterative.csv
tien	pinte	en	fr	homophone	en_fr_homophones_iterative.csv
bok	bote	en	fr	homophone	en_fr_homophones_iterative.csv
mok	mainte	en	fr	homophone	en_fr_homophones_iterative.csv
talk	foc	en	fr	homophone	en_fr_homophones_iterative.csv
nauss	bande	en	fr	homophone	en_fr_homophones_iterative.csv
voght	vaine	en	fr	homophone	en_fr_homophones_iterative.csv
dee's	citent	en	fr	homophone	en_fr_homophones_iterative.csv
posh	poches	en	fr	homophone	en_fr_homophones_iterative.csv
pen	bennes	en	fr	homophone	en_fr_homophones_iterative.csv
koss	pondent	en	fr	homophone	en_fr_homophones_iterative.csv
sikh	dîtes	en	fr	homophone	en_fr_homophones_iterative.csv
bett	tète	en	fr	homophone	en_fr_homophones_iterative.csv
deet	tisse	en	fr	homophone	en_fr_homophones_iterative.csv
wed	tètent	en	fr	homophone	en_fr_homophones_iterative.csv
tese	kifs	en	fr	homophone	en_fr_homophones_iterative.csv
knauss	mottes	en	fr	homophone	en_fr_homophones_iterative.csv
sheep	chics	en	fr	homophone	en_fr_homophones_iterative.csv
fenn	tante	en	fr	homophone	en_fr_homophones_iterative.csv
sauk	saintes	en	fr	homophone	en_fr_homophones_iterative.csv
seek	fines	en	fr	homophone	en_fr_homophones_iterative.csv
pen	bonn	en	fr	homophone	en_fr_homophones_iterative.csv
kett	nonces	en	fr	homophone	en_fr_homophones_iterative.csv
menne	mettent	en	fr	homophone	en_fr_homophones_iterative.csv
scheck	hyènes	en	fr	homophone	en_fr_homophones_iterative.csv
seize	dix	en	fr	homophone	en_fr_homophones_iterative.csv
tot	danse	en	fr	homophone	en_fr_homophones_iterative.csv
tee	nies	en	fr	homophone	en_fr_homophones_iterative.csv
fauss	dansent	en	fr	homophone	en_fr_homophones_iterative.csv
pos	quêtent	en	fr	homophone	en_fr_homophones_iterative.csv
vien	seine	en	fr	homophone	en_fr_homophones_iterative.csv
doss	sotte	en	fr	homophone	en_fr_homophones_iterative.csv
keefe	kits	en	fr	homophone	en_fr_homophones_iterative.csv
pesce	ponde	en	fr	homophone	en_fr_homophones_iterative.csv
noss	pentes	en	fr	homophone	en_fr_homophones_iterative.csv
taught	baisse	en	fr	homophone	en_fr_homophones_iterative.csv
penn	nantes	en	fr	homophone	en_fr_homophones_iterative.csv
copp	cakes	en	fr	homophone	en_fr_homophones_iterative.csv
maute	monde	en	fr	homophone	en_fr_homophones_iterative.csv
xu	tous	en	fr	homophone	en_fr_homophones_iterative.csv
beak	bit	en	fr	homophone	en_fr_homophones_iterative.csv
fette	danses	en	fr	homophone	en_fr_homophones_iterative.csv
ta	sang	en	fr	homophone	en_fr_homophones_iterative.csv
pee-pee	bibis	en	fr	homophone	en_fr_homophones_iterative.csv
scene	dîme	en	fr	homophone	en_fr_homophones_iterative.csv
bein	kits	en	fr	homophone	en_fr_homophones_iterative.csv
taut	coq	en	fr	homophone	en_fr_homophones_iterative.csv
ke	bon	en	fr	homophone	en_fr_homophones_iterative.csv
tet	fendes	en	fr	homophone	en_fr_homophones_iterative.csv
todd	tètent	en	fr	homophone	en_fr_homophones_iterative.csv
mein	nippe	en	fr	homophone	en_fr_homophones_iterative.csv
teet	disses	en	fr	homophone	en_fr_homophones_iterative.csv
tot	set	en	fr	homophone	en_fr_homophones_iterative.csv
beas	tite	en	fr	homophone	en_fr_homophones_iterative.csv
daum	tînmes	en	fr	homophone	en_fr_homophones_iterative.csv
tete	net	en	fr	homophone	en_fr_homophones_iterative.csv
tec	web	en	fr	homophone	en_fr_homophones_iterative.csv
teet	visent	en	fr	homophone	en_fr_homophones_iterative.csv
talk	scènes	en	fr	homophone	en_fr_homophones_iterative.csv
pet	pince	en	fr	homophone	en_fr_homophones_iterative.csv
seen	fîtes	en	fr	homophone	en_fr_homophones_iterative.csv
caw	pans	en	fr	homophone	en_fr_homophones_iterative.csv
ed	onces	en	fr	homophone	en_fr_homophones_iterative.csv
kopp	bonne	en	fr	homophone	en_fr_homophones_iterative.csv
pee	bis	en	fr	homophone	en_fr_homophones_iterative.csv
schott	chances	en	fr	homophone	en_fr_homophones_iterative.csv
fahd	fonces	en	fr	homophone	en_fr_homophones_iterative.csv
